"id_lp_destino","Id_1000","v_destino","id_lp_tipo_destino","id_lp_destino_superior","id_pare_1000","id_lp_continente","v_coordenadas_google","i_zoom","v_coordenadas_mapa","v_link_foro","v_link_evaneos","t_booking","v_fuente","t_palabras_clave"
128,1128,"Camboya",1,"NULL","NULL",4,"12.565679,104.99096299999997",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/camboya","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;36&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-camboya-es-view&#39; data-label_out=&#39;lpes-sb-camboya-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","Sureste asiático 3 (julio del 2012)","Guía de viaje a Camboya, viajar a Camboya, Guía para viajar a Camboya, viajes asia, recomendaciones de viaje, lonely planet"
129,1129,"Vietnam",1,"NULL","NULL",4,"14.058324,108.277199",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/vietnam","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;230&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-vietnam-es-view&#39; data-label_out=&#39;lpes-sb-vietnam-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","Vietnam 5 (febrero 2012)","Guía de viaje a Vietnam, viajar a Vietnam, Guía para viajar a vietnam, viajes asia, recomendaciones de viaje, lonely planet"
130,1130,"Myanmar",1,"NULL","NULL",4,"21.913965,95.95622300000002",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/birmania","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;145&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-myanmar-es-view&#39; data-label_out=&#39;lpes-sb-myanmar-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","Sureste asiático 3 (julio del 2012)","Guía de viaje a Myanmar, viajar a Myanmar, Guía para viajar a Myanmar, viajes asia, recomendaciones de viaje, lonely planet, guía de viaje a Birmania, viajar a Birmania, guía para viajar a Birmania"
132,1132,"Filipinas",1,"NULL","NULL",4,"12.879721,121.77401699999996",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;168&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-filipinas-es-view&#39; data-label_out=&#39;lpes-sb-filipinas-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","NULL","Guía de viaje a filipinas, viajar a filipinas, Guía para viajar a Filipinas, viajes Asia, recomendaciones de viaje, lonely planet"
133,1133,"Jordania",1,"NULL","NULL",4,"31.653381399664,36.5185546875",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/jordania","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;107&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-jordania-es-view&#39; data-label_out=&#39;lpes-sb-jordania-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","Jordania 4 (julio del 2012)","Guía de viaje a Jordania, viajar a Jordania, Guía para viajar a Jordania, viajes asia, recomendaciones de viaje, lonely planet"
134,1134,"Suiza",1,"NULL","NULL",3,"47.040182144806664,8.0859375",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;204&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-suiza-es-view&#39; data-label_out=&#39;lpes-sb-suiza-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","NULL","Guía de viaje a Suiza, viajar a Suiza, Guía para viajar a Suiza, viajes Europa, recomendaciones de viaje, lonely planet"
135,1135,"Israel y los Territorios Palestinos",1,"NULL","NULL",4,"31.052933985705163,35.0244140625",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/israel","NULL","NULL","Guía de viaje a Israel, guía de viaje a los Territorios Palestinos, viajar a Israel, viajar a Territorios Palestinos, Guía para viajar a Israel, guía para viajar a Territorios Palestinos, viajes Asia, recomendaciones de viaje, lonely planet"
136,1136,"Indonesia",1,"NULL","NULL",4,"-0.789275,113.92132700000002",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/indonesia","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;99&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-indonesia-es-view&#39; data-label_out=&#39;lpes-sb-indonesia-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","Sureste asiático 3 (julio del 2012)","Guía de viaje a Indonesia, viajar a Indonesia, Guía para viajar a Indonesia, viajes asia, recomendaciones de viaje, lonely planet"
137,1137,"Malasia",1,"NULL","NULL",4,"4.915832801313164,101.25",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;128&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-malasia-es-view&#39; data-label_out=&#39;lpes-sb-malasia-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","NULL","Guía de viaje a Malasia, viajar a Malasia, Guía para viajar a Malasia, viajes Asia, recomendaciones de viaje, lonely planet"
138,1138,"Brunéi",1,"NULL","NULL",4,"4.390228926463396,114.7412109375",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Sureste asiático 3 (julio del 2012)","Guía de viaje a Brunéi, viajar a Brunéi, Guía para viajar a Brunéi, viajes Asia, recomendaciones de viaje, lonely planet"
139,1139,"Laos",1,"NULL","NULL",4,"19.68397023588844,102.744140625",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/laos","NULL","Sureste asiático 3 (julio 2012)","Guía de viaje a Laos, viajar a Laos, Guía para viajar a Laos, viajes asia, recomendaciones de viaje, lonely planet"
140,1140,"Timor Oriental",1,"NULL","NULL",4,"-8.874217,125.72753899999998",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Sureste asiático 3 (julio del 2012)","Guía de viaje a Timor, viajar a Timor, Guía para viajar a Timor, viajes asia, recomendaciones de viaje, lonely planet"
141,1141,"Singapur",1,"NULL","NULL",4,"0.9667509997666425,102.8759765625",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Sureste asiático 3 (julio del 2012)","Guía de viaje a Singapur, viajar a Singapur, Guía para viajar a Singapur, viajes asia, recomendaciones de viaje, lonely planet"
142,1142,"Líbano",1,"NULL","NULL",4,"33.854721,35.86228499999993",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Siria y el Líbano 2 (enero del 2009)","Guía de viaje a Líbano, viajar a Líbano, Guía para viajar a Líbano, viajes asia, recomendaciones de viaje, lonely planet"
143,1143,"Malta",1,"NULL","NULL",3,"35.79999392988527,14.39208984375",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Malta y Gozo (febrero del 2013)","Guía de viaje a Malta, viajar a Malta, Guía para viajar a Malta, viajes Europa, viajes a países bálticos, recomendaciones de viaje, lonely planet"
144,1144,"Eslovenia",1,"NULL","NULL",3,"46.042735653846506,14.5458984375",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/eslovenia","NULL","Eslovenia (mayo del 2013)","Guía de viaje a Eslovenia, viajar a Eslovenia, Guía para viajar a Eslovenia, viajes Europa, recomendaciones de viaje, lonely planet"
145,1145,"Siria",1,"NULL","NULL",4,"35.02999636902565,38.671875",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","Siria y el Líbano 2 (enero del 2009)","Guía de viaje a Siria, viajar a Siria, Guía para viajar a Siria, viajes asia, recomendaciones de viaje, lonely planet"
152,1152,"Bulgaria",1,"NULL","NULL",3,"42.5530802889558,25.13671875",7,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/bulgaria","NULL","Rumanía y Bulgaria (mayo del 2013)","Guía de viaje a Bulgaria, viajar a bulgaria, Guía para viajar a bulgaria, viajes Europa, recomendaciones de viaje, lonely planet"
166,1166,"Sri Lanka",1,"NULL","NULL",4,"7.873053999999999,80.77179699999999",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/sri-lanka","<!--Code to insert-->
<ins class=&#34;bookingaff&#34; data-aid=&#34;1147114&#34; data-target_aid=&#34;1141413&#34; data-prod=&#34;nsb&#34; data-width=&#34;310&#34; data-height=&#34;320&#34; data-dest_type=&#34;country&#34; data-dest_id=&#34;198&#34; data-lang=&#34;es&#34; data-label_load=&#39;lpes-sb-srilanka-es-view&#39; data-label_out=&#39;lpes-sb-srilanka-es-click&#39;>
<!-- Anything inside will go away once widget is loaded. -->
<a href=&#34;//www.booking.com?aid=1141413&#34;>Booking.com</a>
</ins>
<script type=&#34;text/javascript&#34;>
(function(d, sc, u)
{ var s = d.createElement(sc), p = d.getElementsByTagName(sc)[0]; s.type = &#39;text/javascript&#39;; s.async = true; s.src = u + &#39;?v=&#39; + (+new Date()); p.parentNode.insertBefore(s,p); }
)(document, &#39;script&#39;, &#39;//aff.bstatic.com/static/affiliate_base/js/flexiproduct.js&#39;);
</script>
<!--End of code to insert-->","NULL","guía para viajar a sri lanka, ir a sri lanka, qué ver en sri lanka, qué hacer en sri lanka, viaje sri lanka, viajes Asia, lonely planet"
167,1167,"Afganistán",1,"NULL","NULL",4,"33.93911,67.70995300000004",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Afganistán, viajar a Afganistán, Guía para viajar a Afganistán, viajes Asia, recomendaciones de viaje, lonely planet"
168,1168,"Albania",1,"NULL","NULL",3,"41.153332,20.168330999999966",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/albania","NULL","NULL","Guía de viaje a Albania, viajar a Albania, Guía para viajar a Albania, viajes Europa, recomendaciones de viaje, lonely planet"
169,1169,"Etiopía",1,"NULL","NULL",5,"9.145000000000001,40.48967300000004",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/etiopia","NULL","NULL","Guía de viaje a Etiopia, guía de viaje a Ethiopia, viajar a Etiopía, viajar a Ethiopia, Guía para viajar a Etiopía, guía para viajar a Ethiopia, viajes Afríca, recomendaciones de viaje, lonely planet"
170,1170,"Nicaragua",1,"NULL","NULL",1,"12.865416,-85.20722899999998",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/nicaragua","NULL","El mundo (Octubre 2015)","Guía de viaje a Nicaragua, viajar a Nicaragua, Guía para viajar a Nicaragua, viajes América, recomendaciones de viaje, lonely planet"
171,1171,"Madagascar",1,"NULL","NULL",5,"-18.766947,46.869106999999985",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/madagascar","NULL","NULL","Guía de viaje a Madagascar, viajar a Madagascar, viajar a Madagascar, Guía para viajar a Madagascar, viajes Afríca, recomendaciones de viaje, lonely planet"
172,1172,"Andorra",1,"NULL","NULL",3,"42.506285,1.5218009999999822",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Andorra, viajar a Andorra, Guía para viajar a Andorra, viajes Europa, recomendaciones de viaje, lonely planet, circuitos por Europa"
173,1173,"Angola",1,"NULL","NULL",5,"-11.202692,17.873886999999968",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Angola, viajar a Angola, Guía para viajar a Angola, viajes Afríca, recomendaciones de viaje, lonely planet"
174,1174,"Anguila",1,"NULL","NULL",1,"18.220554,-63.06861500000002",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Anguila, viajar a Anguila, Guía para viajar a Anguila, viajes al Caribe, recomendaciones de viaje, lonely planet"
175,1175,"Antártida",1,"NULL","NULL",7,"-82.86275189999999,135",1,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Antártida, viajar a Antártida, Guía para viajar a Antártida, viajes al polo sur, recomendaciones de viaje, lonely planet"
176,1176,"Antigua y Barbuda",1,"NULL","NULL",1,"17.060816,-61.79642799999999",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Antigua, Guía de viaje a Barbuda, viajar a Antigua, viajar a Barbuda, Guía para viajar a Antigua, guía para viajar a Barbuda, viajes al Caribe, islas del Caribe, recomendaciones de viaje, lonely planet"
177,1177,"Argelia",1,"NULL","NULL",5,"28.033886,1.659626000000003",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Argelia, viajar a Argelia, Guía para viajar a Argelia, viajes Afríca, recomendaciones de viaje, lonely planet"
178,1178,"Mauritania",1,"NULL","NULL",5,"21.00789,-10.940834999999993",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Mauritania, viajar a Mauritania, Guía para viajar a Mauritania, viajes Afríca, recomendaciones de viaje, lonely planet"
179,1179,"Armenia",1,"NULL","NULL",3,"40.069099,45.03818899999999",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/armenia","NULL","NULL","Guía de viaje a Armenia, viajar a Armenia, Guía para viajar a Armenia, viajes Europa, recomendaciones de viaje, lonely planet"
180,1180,"Aruba, Bonaire y Curazao",1,"NULL","NULL",1,"12.52111,-69.96833800000002",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje al Caribe, viajar al Caribe, Guía para viajar al Caribe, viajes al Caribe, recomendaciones de viaje, lonely planet, antillas holandesas, guía de viaja a Aruba, guía de viaje a Curazao, guía de viaje a Bonaire, guía para viajar a Curazao, guía para viajar a Aruba, guía para viajar a Bonaire"
184,1184,"Azerbaiyán",1,"NULL","NULL",4,"40.143105,47.576926999999955",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Azerbaiyán, viajar a Azerbaiyán, Guía para viajar a Azerbaiyán, viajes Asia, recomendaciones de viaje, lonely planet, Guía de viaje a Azerbaijan, viajar a Azerbaijan, Guía para viajar a Azerbaijan,"
185,1185,"Bahamas",1,"NULL","NULL",1,"25.03428,-77.39627999999999",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a las bahamas, viajar a las bahamas, Guía para viajar a las bahamas, viajes al Caribe, recomendaciones de viaje, lonely planet"
188,1188,"Bangladés",1,"NULL","NULL",4,"23.684994,90.35633099999995",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/banglades","NULL","NULL","Guía de viaje a BAngladés, viajar a Bangladés, Guía para viajar a Bangladés, viajes Asia, recomendaciones de viaje, lonely planet"
189,1189,"Barbados",1,"NULL","NULL",1,"13.193887,-59.54319799999996",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a las barbados, viajar a las barbados, Guía para viajar a las barbados, viajes al Caribe, recomendaciones de viaje, lonely planet"
190,1190,"Belice",1,"NULL","NULL",1,"17.189877,-88.49765000000002",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/belice","NULL","NULL","Guía de viaje a belice, viajar a belice, Guía para viajar a belice, viajes a centroameríca, viajes al caribe, recomendaciones de viaje, lonely planet"
191,1191,"Benín",1,"NULL","NULL",5,"9.30769,2.3158339999999953",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/benin","NULL","NULL","Guía de viaje a Benín, viajar a Benín, Guía para viajar a Benín, viajes África, recomendaciones de viaje, lonely planet"
192,1192,"Bermudas",1,"NULL","NULL",1,"32.368363067704735,-65.40023803710938",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a las bermudas, viajar a lsa bermudas, Guía para viajar a las bermudas, viajes a américa, recomendaciones de viaje, lonely planet"
193,1193,"Bielorrusia",1,"NULL","NULL",3,"53.709807,27.953389000000016",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Bielorrusia, viajar a Bielorrusia, Guía para viajar a Bielorrusia, Guía de viaje a Belarús, viajar a Belarús, Guía para viajar a Belarus, viajes Europa, recomendaciones de viaje, lonely planet"
194,1194,"Bosnia y Herzegovina",1,"NULL","NULL",3,"43.915886,17.67907600000001",6,0,"http://www.foro.lonelyplanet.es/",0,"NULL",0,"Guía de viaje a Bosnia-Herzegovina, viajar a Bosnia-Herzegovina, Guía para viajar a Bosnia-Herzevovina, viajes a los Balcanes, viajar por Europa, viajar por los Balcanes, recomendaciones de viaje, lonely planet"
195,1195,"Taiwán",1,"NULL","NULL",4,"22.6158015,120.7120023",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Taiwán, viajar a Taiwán, Guía para viajar a Taiwán, viajes Asia, recomendaciones de viaje, lonely planet"
196,1196,"Mongolia",1,"NULL","NULL",4,"46.86249599999999,103.84665599999994",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/mongolia","NULL","NULL","Guía de viaje a Mongolia, viajar a Mongolia, guía para viajar a Mongolia, viajes Asia, recomendaciones de viaje, lonely planet"
197,1197,"Dominica",1,"NULL","NULL",1,"15.414999,-61.37097600000004",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Dominica, viajar a Dominica, viajes al Caribe, islas del Caribe, recomendaciones de viaje, lonely planet"
198,1198,"Macedonia",1,"NULL","NULL",3,"41.608635,21.745274999999992",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Macedonia, viajar a Macedonia, Guía para viajar a Macedonia, viajes a los Balcanes, viajar por Europa, viajar por los Balcanes, recomendaciones de viaje, lonely planet"
199,1199,"Corea del Sur",1,"NULL","NULL",4,"35.90775699999999,127.76692200000002",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/corea-del-sur","NULL","NULL","Guía de viaje a Corea del Sur, viajar a Corea del Sur, Guía para viajar a Corea del Sur, viajes Asia, recomendaciones de viaje, lonely planet"
200,1200,"Jamaica",1,"NULL","NULL",1,"18.109581,-77.297508",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a jamaica, viajar a jamaica, Guía para viajar a jamaica, viajes al Caribe, recomendaciones de viaje, lonely planet"
201,1201,"Camerún",1,"NULL","NULL",5,"7.369721999999999,12.354722000000038",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Camerún, guía de viaje a Cameroon, viajar a Camerún, viajar a Cameroon, Guía para viajar a Camerún, guía para viajar a Cameroon, viajes Afríca, recomendaciones de viaje, lonely planet"
202,1202,"Moldavia",1,"NULL","NULL",3,"47.411631,28.369885000000068",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Moldavia, viajar a Moldavia, Guía para viajar a Moldavia, viajes Europa, recomendaciones de viaje, lonely planet"
203,1203,"Gales",1,"NULL","NULL",3,"52.13066069999999,-3.783711700000026",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","guía de viaje a Gales, viajar a Gales, Guía para viajar a Gales, viajes Europa, viajar al Reino Unido, recomendaciones de viaje, lonely planet"
204,1204,"Ucrania",1,"NULL","NULL",3,"48.379433,31.165579999999977",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/ucrania","NULL","NULL","guía de viaje a Ucrania, viajar a Ucrania, Guía para viajar a Ucrania, viajar a Ukraine, viajes Europa, recomendaciones de viaje, lonely planet"
205,1205,"Nigeria",1,"NULL","NULL",5,"9.081999000000001,8.675277000000051",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Nigeria, viajar a Nigeria, Guía para viajar a Nigeria, viajes Afríca, recomendaciones de viaje, lonely planet"
206,1206,"Panamá",1,"NULL","NULL",1,"9.1011785,-79.4028639",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/panama","NULL","NULL","Guía de viaje a Panamá, viajar a Panamá, Guía para viajar a Panamá, viajes al Caribe, recomendaciones de viaje, lonely planet"
207,1207,"Tíbet",1,"NULL","NULL",4,"29.647535,91.117525",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/tibet","NULL","NULL","Guía de viaje al Tíbet, viajar al Tíbet, Guía para viajar al Tíbet, viajes Asia, recomendaciones de viaje, lonely planet"
208,1208,"Eslovaquia",1,"NULL","NULL",3,"48.669026,19.69902400000001",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Eslovaquia, viajar a Eslovaquia, Guía para viajar a Eslovaquia, viajes Europa, recomendaciones de viaje, lonely planet"
209,1209,"Bután",1,"NULL","NULL",4,"27.514162,90.43360099999995",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/butan","NULL","NULL","Guía de viaje a Bután, viajar a Bután, Guía para viajar a Bután, viajes Asia, recomendaciones de viaje, lonely planet"
210,1210,"Kenia",1,"NULL","NULL",5,"-0.023559,37.90619300000003",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/kenia","NULL","NULL","Guía de viaje a kenia, viajar a Kenia, Guía para viajar a Kenia, viajes Afríca, recomendaciones de viaje, lonely planet, Kenya"
211,1211,"República Dominicana",1,"NULL","NULL",1,"18.735693,-70.16265099999998",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a República Dominicana, viajar a República Dominicana, Guía para viajar a República Dominicana, viajes al Caribe, recomendaciones de viaje, lonely planet"
212,1212,"Georgia",1,"NULL","NULL",3,"42.315407,43.356892000000016",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/georgia","NULL","NULL","Guía de viaje a Georgia, viajar a Georgia, Guía para viajar a Georgia, viajes Europa, recomendaciones de viaje, lonely planet"
213,1213,"Honduras",1,"NULL","NULL",1,"15.199999,-86.24190499999997",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/honduras","NULL","NULL","Guía de viaje a Honduras, viajar a Honduras, Guía para viajar a Honduras, viajes al Caribe, recomendaciones de viaje, lonely planet, centroamérica"
214,1214,"Chipre",1,"NULL","NULL",3,"35.126413,33.429858999999965",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Chipre, viajar a Chipre, Guía para viajar a Chipre, viajes Europa, recomendaciones de viaje, lonely planet, isla mediterráneo"
